id,cluster labels,global label,city,rank,score,name,latitude,longitude,downtown_dist,main_category
4a6b17bff964a520fdcd1fe3,41,41,"New York, NY",1,69.38,Wolfgang's Steakhouse,40.7212523742067,-74.01009900910319,1009,Steakhouse
59dfe90ed69ed038f9316118,42,42,"New York, NY",1,69.38,Le Botaniste,40.720544695755194,-74.00013783329237,1001,Vegetarian / Vegan Restaurant
5bd742d73d4791002cdac391,41,41,"New York, NY",1,69.38,Wisefish Poké,40.72180471177934,-74.00990473197615,1062,Poke Place
3fd66200f964a520e6e81ee3,43,43,"New York, NY",1,69.38,Delmonico's,40.7051528646903,-74.01055116348026,926,Steakhouse
5a64d9d58ad62e4f602a3e51,28,28,"New York, NY",1,69.38,Tiny Shanghai,40.717897163978094,-73.99810428067808,881,Dumpling Restaurant
536e5d18498ee4ea100bffed,41,41,"New York, NY",1,69.38,sweetgreen,40.721335334514734,-74.00970108342335,1007,Salad Place
5c965dad5455b2002c058659,44,44,"New York, NY",1,69.38,Yi Ji Shi Mo Noodle Corp,40.7182541242483,-73.99593030303214,1049,Chinese Restaurant
5431872b498eec43384fd39d,45,45,"New York, NY",1,69.38,Maman,40.720222,-73.998327,1056,Café
49bd4d49f964a52065541fe3,46,46,"New York, NY",1,69.38,Banh Mi Saigon Bakery,40.71922381041704,-73.99672635548782,1066,Sandwich Place
4a00e0a7f964a520bc701fe3,44,44,"New York, NY",1,69.38,Singapore Malaysia Beef Jerky,40.71852709684469,-73.99582403497948,1075,Snack Place
45697387f964a520e53d1fe3,47,47,"New York, NY",1,69.38,Despaña,40.72114442373172,-73.99796266127038,1157,Spanish Restaurant
4a455daff964a52014a81fe3,39,39,"New York, NY",1,69.38,Adrienne's Pizza Bar,40.704348091685645,-74.01022261314714,998,Pizza Place
5521c2ff498ebe2368634187,48,48,"New York, NY",1,69.38,Kiki's,40.714476082876864,-73.99203609673215,1195,Greek Restaurant
53b2aa81498e6744c355ec9f,49,49,"New York, NY",1,69.38,Grand Banks,40.720300290100276,-74.01602651928121,1193,Seafood Restaurant
5484890c498e985cf4e3c076,50,50,"New York, NY",1,69.38,sweetgreen,40.7211844,-73.9971105,1204,Salad Place
54f27deb498e47a670f5e399,51,51,"New York, NY",1,69.38,Gelso & Grand,40.71958,-73.99734,1057,Italian Restaurant
4aad744bf964a520606020e3,52,52,"New York, NY",1,69.38,Sushi Azabu,40.72235543459842,-74.00974954506063,1117,Sushi Restaurant
5e46e2ec5791a10008c55728,53,53,"New York, NY",1,69.38,Thai Diner,40.720739,-73.995631,1250,Thai Restaurant
55ea9f4d498ed46db0383483,50,50,"New York, NY",1,69.38,Champion Pizza,40.721637542248196,-73.99747002195814,1226,Pizza Place
49e9549df964a520f2651fe3,54,54,"New York, NY",1,69.38,Saigon Vietnamese Sandwich Deli,40.72008468921707,-73.99574823660616,1192,Sandwich Place
5b9ef2d9f8cbd4002c8c7c1e,50,50,"New York, NY",1,69.38,19 Cleveland,40.72160778167724,-73.99724900722504,1234,Mediterranean Restaurant
53b042cf498e396ed84d1344,54,54,"New York, NY",1,69.38,Two Hands,40.719729,-73.996097,1143,Café
4db3374590a0843f295fb69b,55,55,"New York, NY",1,69.38,Spicy Village,40.71701,-73.99353,1156,Chinese Restaurant
549481f3498e855d5f51cb66,56,56,"New York, NY",1,69.38,Greecologies,40.72036259010123,-73.99656654971984,1165,Café
4b1896caf964a52069d423e3,57,57,"New York, NY",1,69.38,Cheeky Sandwiches,40.715821,-73.99183,1245,Sandwich Place
56c3c626cd106998d2b196d0,57,57,"New York, NY",1,69.38,Scarr's Pizza,40.715335008813696,-73.99164900167455,1246,Pizza Place
4fd38a04e4b065401a9aaf88,48,48,"New York, NY",1,69.38,Forgtmenot,40.714458761321595,-73.9915463794752,1235,New American Restaurant
5e49a1bcfdc6610008c22de9,58,58,"New York, NY",1,69.38,Tacombi Taqueria,40.704604,-74.011706,1023,Mexican Restaurant
5cc4e9d0c876c8002c3010cb,59,59,"New York, NY",1,69.38,Wayla,40.7182908437571,-73.99258397519588,1291,Thai Restaurant
4a96bf8ff964a520ce2620e3,60,60,"New York, NY",1,69.38,Wah Fung Number 1 Fast Food 華豐快餐店,40.71727831655619,-73.99417731304892,1119,Chinese Restaurant
5cd1aa6a9d746800394f556d,48,48,"New York, NY",1,69.38,Michaeli Bakery,40.71470398399014,-73.99184703826903,1215,Bakery
504b98a2e4b05828d117682e,53,53,"New York, NY",1,69.38,Cocoron,40.72074246031966,-73.99522619851668,1274,Noodle House
56bbc58e498eed7b2c402556,50,50,"New York, NY",1,69.38,Pasquale Jones,40.7210784,-73.9967554,1214,Pizza Place
53ab0af5498e13bffddb8d96,61,61,"New York, NY",1,69.38,Pi Greek Bakerie,40.723515651165286,-74.00344360363695,1220,Bakery
59e0ee84f0ca95526b7fce9f,62,62,"New York, NY",1,69.38,CAVA,40.72192791798716,-73.99651188343245,1300,Mediterranean Restaurant
431e2d80f964a52079271fe3,50,50,"New York, NY",1,69.38,La Esquina,40.72159769818963,-73.99747136388419,1222,Mexican Restaurant
59318ce1c5b11c6c16c15d29,57,57,"New York, NY",1,69.38,Regina's Grocery,40.71545271972335,-73.99162066038105,1251,Sandwich Place
4f3046da7beb0cfa14dcac59,62,62,"New York, NY",1,69.38,Taïm Falafel and Smoothie Bar,40.721936090419106,-73.99627935019758,1313,Falafel Restaurant
4c7d4f1b8da18cfa1afc9ece,50,50,"New York, NY",1,69.38,Osteria Morini,40.72199,-73.99779,1242,Italian Restaurant
49cea26cf964a520665a1fe3,53,53,"New York, NY",1,69.38,Parisi Bakery Delicatessen,40.721091,-73.995596,1280,Sandwich Place
40c10d00f964a520dd001fe3,62,62,"New York, NY",1,69.38,Ruby's Café,40.722292,-73.996248,1346,Australian Restaurant
5be9cd0ddd8442002d668b6e,63,63,"New York, NY",1,69.38,Maman,40.72395731558447,-74.0079331209859,1260,Café
4b89ac72f964a520e94a32e3,48,48,"New York, NY",1,69.38,Ling Kee Malaysian Beef Jerky,40.714713,-73.991538,1241,Asian Restaurant
59480a78f62e090a3b4d6eb7,48,48,"New York, NY",1,69.38,Cervo's,40.714762540056384,-73.99145547895715,1249,Spanish Restaurant
51b3c734498e2c9c744309e6,64,64,"New York, NY",1,69.38,The Greek,40.72369353202312,-74.00959789834022,1257,Greek Restaurant
4f0f47650cd695a0e54cb438,50,50,"New York, NY",1,69.38,Jack's Wife Freda,40.722022,-73.997528,1258,Mediterranean Restaurant
464451e5f964a52076461fe3,61,61,"New York, NY",1,69.38,Aurora,40.72342550635,-74.00327713154016,1213,Italian Restaurant
4cc6222106c25481d7a4a047,62,62,"New York, NY",1,69.38,Rubirosa Ristorante,40.72270625453151,-73.99595719792266,1397,Italian Restaurant
5c6c6715f709c1002cd49290,65,65,"New York, NY",1,69.38,SUGARFISH by sushi nozawa,40.725187,-74.003593,1401,Sushi Restaurant
49d4eeaff964a520555c1fe3,65,65,"New York, NY",1,69.38,Boqueria,40.7248,-74.00222,1381,Tapas Restaurant
574f2ae0498ec2a700651b95,59,59,"New York, NY",1,69.38,Simple,40.71814514203096,-73.99198775758143,1328,Asian Restaurant
40f5c900f964a520a30a1fe3,61,61,"New York, NY",1,69.38,Cipriani Downtown,40.723565299001635,-74.00277252633407,1237,Italian Restaurant
5a7cb7bc2105c32f7cdf9fef,66,66,"New York, NY",1,69.38,Brodo,40.72253082306549,-73.99704794955281,1327,Soup Place
58f55261419a9e48f4dd0706,67,67,"New York, NY",1,69.38,JaJaJa Plantas Mexicana,40.714197627245426,-73.9901568736444,1348,Mexican Restaurant
51033bf5e4b0f8687e44c0e7,68,68,"New York, NY",1,69.38,The Boil,40.719725568161635,-73.99305352157174,1342,Seafood Restaurant
51de06aa498e998d374ab4da,65,65,"New York, NY",1,69.38,Hirohisa,40.72456567801656,-74.00287302105048,1344,Japanese Restaurant
5b33b3c74a7aae002cb0611d,67,67,"New York, NY",1,69.38,Kopitiam,40.71397394589247,-73.9908676845466,1285,Malay Restaurant
4cf9655334c1a09374cb390e,68,68,"New York, NY",1,69.38,Cocoron,40.720229518846686,-73.99296820163727,1381,Japanese Restaurant
589bb0fddfa6ff5e1dc8649f,69,69,"New York, NY",1,69.38,Orchard Grocer,40.71784735323789,-73.99035763050085,1438,Vegetarian / Vegan Restaurant
54f9d808498eaa73550d399c,70,70,"New York, NY",1,69.38,Black Tap,40.7238388,-74.0041755,1246,Burger Joint
56d92e05498e6c54b6325b19,65,65,"New York, NY",1,69.38,San Carlo Osteria Piemonte,40.725222953452004,-74.00259414883078,1420,Italian Restaurant
49c3a162f964a52067561fe3,69,69,"New York, NY",1,69.38,Cafe Katja,40.71772249773717,-73.9904973426323,1422,Austrian Restaurant
587996ef0923920c21ea4603,71,71,"New York, NY",1,69.38,l'estudio,40.71571997526929,-73.99033245121464,1364,American Restaurant
56a96c6f498e5f93f0a505fd,67,67,"New York, NY",1,69.38,Wu's Wonton King,40.71399163703321,-73.99016885345091,1344,Cantonese Restaurant
3fd66200f964a520efe81ee3,72,72,"New York, NY",1,69.38,The River Café,40.703754463175066,-73.99483366559151,1374,American Restaurant
3fd66200f964a52023eb1ee3,73,73,"New York, NY",1,69.38,Peasant,40.72172197017359,-73.99445044122072,1398,Italian Restaurant
53f0c6bc498e01d5d2106388,53,53,"New York, NY",1,69.38,Egg Shop,40.72043055915065,-73.99497719620648,1265,Breakfast Spot
538d22cb498e86974754d6da,74,74,"New York, NY",1,69.38,Shake Shack,40.703053,-73.994004,1478,Burger Joint
4f045eeb00399761c77301e3,75,75,"New York, NY",1,69.38,Prince Street Pizza,40.72309326145674,-73.99452729447745,1506,Pizza Place
50002274e4b0deb8db4eea3b,76,76,"New York, NY",1,69.38,Chobani,40.72581867292355,-74.00098495024535,1517,Snack Place
49e4f405f964a52078631fe3,77,77,"New York, NY",1,69.38,Emporio,40.72263320366371,-73.99512464627406,1435,Italian Restaurant
4d9f8d97a428a1cdd92acb04,62,62,"New York, NY",1,69.38,Parm,40.72311702749351,-73.99579143672962,1442,Italian Restaurant
5a3b15a661e53b1bcdf5cd40,78,78,"New York, NY",1,69.38,Greca,40.724110519643496,-74.01033134340794,1318,Greek Restaurant
4fea4f60e4b020f59d4b35ab,69,69,"New York, NY",1,69.38,Dudley's,40.718053,-73.990353,1448,Australian Restaurant
46ff98a7f964a520234b1fe3,79,79,"New York, NY",1,69.38,Lure Fishbar,40.724703,-73.9983278,1482,Seafood Restaurant
3fd66200f964a52020e31ee3,80,80,"New York, NY",1,69.38,Doughnut Plant,40.716303,-73.988579,1524,Donut Shop
3fd66200f964a52004e61ee3,75,75,"New York, NY",1,69.38,Café Habana,40.72279551055975,-73.9942170775005,1498,Cuban Restaurant
5b7c4cb3c58ed7002c1fd9bd,81,81,"New York, NY",1,69.38,Butler Bakeshop,40.70329471282939,-73.99252603454308,1548,Café
3fd66200f964a52006e61ee3,76,76,"New York, NY",1,69.38,Raoul's Restaurant,40.726224144417756,-74.00209307670593,1538,French Restaurant
45ac12d6f964a5205d411fe3,76,76,"New York, NY",1,69.38,Blue Ribbon Sushi,40.72616667889016,-74.0026071220218,1523,Sushi Restaurant
563ac375498ed9576b893e79,82,82,"New York, NY",1,69.38,Empanada Mama,40.71874733345848,-73.99067147009795,1457,Empanada Restaurant
51a3ab412fc69e7654bc731f,74,74,"New York, NY",1,69.38,Luke's Lobster,40.703441276954685,-73.99409104059436,1442,Seafood Restaurant
5244bd0e11d2d511de3e244e,83,83,"New York, NY",1,69.38,Russ & Daughters Café,40.719515,-73.989724,1568,Café
50ca6337e4b04e1f3135689c,74,74,"New York, NY",1,69.38,Juliana's Pizza,40.702769,-73.993616,1524,Pizza Place
3fd66200f964a52022e41ee3,69,69,"New York, NY",1,69.38,Barrio Chino,40.71806907300437,-73.98997500332688,1478,Mexican Restaurant
558ddcbe498e892dbe0d3a8b,84,84,"New York, NY",1,69.38,Les Enfants de Bohème,40.71352443014716,-73.98864714391,1468,French Restaurant
3fd66200f964a52020e61ee3,85,85,"New York, NY",1,69.38,Housing Works Bookstore Cafe,40.72467539483391,-73.9966368227625,1547,Café
5ab53749446ea6289e41b0e6,76,76,"New York, NY",1,69.38,Coco Pazzo Kitchen & Restaurant,40.726036487672694,-74.0015071234133,1529,Italian Restaurant
4169cd00f964a5208c1d1fe3,86,86,"New York, NY",1,69.38,Freemans,40.72183686195003,-73.99245120080575,1529,American Restaurant
50899082e4b0645d657eb40f,76,76,"New York, NY",1,69.38,Cocotte,40.72581065161919,-74.00188620933145,1497,French Restaurant
4aeb5fe4f964a52080c121e3,65,65,"New York, NY",1,69.38,Blue Ribbon Brasserie,40.72549481702042,-74.00318626804706,1441,American Restaurant
5c745566724750002cc5e973,62,62,"New York, NY",1,69.38,Café Leon Dore,40.722157,-73.99606,1344,Café
50016e9be4b04575fda46cc0,87,87,"New York, NY",1,69.38,Table Green Kiosks,40.70245952119991,-74.01621741102525,1431,Snack Place
43446900f964a52073281fe3,65,65,"New York, NY",1,69.38,Alidoro,40.725656,-74.002957,1462,Sandwich Place
50e6eae5e4b06de013260a31,88,88,"New York, NY",1,69.38,Bar Ciccio Alimentari,40.726375,-74.003369,1535,Italian Restaurant
557a7031498e4837f11ba9e2,89,89,"New York, NY",1,69.38,Champion Pizza - Ludlow,40.71919049649514,-73.98884975757942,1617,Pizza Place
5b354d97135b39002c62a9d3,83,83,"New York, NY",1,69.38,Good Thanks,40.71965031043434,-73.9894538285545,1595,Café
55b7dd92498e88a1ea18d3f8,90,90,"New York, NY",1,69.38,Sadelle's,40.726316492706346,-74.00035723351957,1586,Bagel Shop
3fd66200f964a520e6e51ee3,79,79,"New York, NY",1,69.38,Mercer Kitchen,40.72468796609349,-73.99867503501252,1468,American Restaurant
5c572f2f3fcee8002cb39ee1,91,91,"New York, NY",1,69.38,Sonnyboy,40.72057758609427,-73.99005876573494,1605,Australian Restaurant
4a300de4f964a5200c991fe3,80,80,"New York, NY",1,69.38,Kossar's Bialys,40.7164,-73.9888,1508,Bagel Shop
59b4898de1f0aa6d9ec6d507,92,92,"New York, NY",1,69.38,Shuka,40.72708326886079,-74.00291360475781,1619,Mediterranean Restaurant
5aea422a033693002bf0c1cb,92,92,"New York, NY",1,69.38,Raku,40.727404193363725,-74.0026963722485,1657,Udon Restaurant
593c0d2262420b7feccc3048,93,93,"New York, NY",1,69.38,Cecconi's,40.703759,-73.991548,1577,Italian Restaurant
591b9e948496ca6e22cdd3f6,83,83,"New York, NY",1,69.38,Ramen Ishida,40.719635,-73.988366,1675,Asian Restaurant
507e0b2e011ca7f458d10d2f,94,94,"New York, NY",1,69.38,Westville,40.727221151670925,-74.0073925599043,1617,American Restaurant
50f9f4a0e4b0c86723250d2d,95,95,"New York, NY",1,69.38,Eastwood,40.714256768705205,-73.98715694430001,1600,Mediterranean Restaurant
5cd0190f3af988002c46b0c0,96,96,"New York, NY",1,69.38,Essex Market,40.71802545259831,-73.98824699849924,1611,Food Court
4c38ced2ae2da593576301c6,97,97,"New York, NY",1,69.38,Tacombi at Fonda Nolita,40.72401738627438,-73.99373183642949,1628,Taco Place
4d9db7087f9e4eb9436ea1fc,76,76,"New York, NY",1,69.38,The Dutch,40.726541531581425,-74.00225198929544,1570,New American Restaurant
579e5513498e9ffc61b6ad8e,76,76,"New York, NY",1,69.38,Piccola Cucina Enoteca,40.7263971644023,-74.0021125319019,1556,Italian Restaurant
4f69f2b76d86f87117bb13ab,74,74,"New York, NY",1,69.38,Gran Eléctrica,40.70257045188692,-73.99309610288697,1570,Mexican Restaurant
522664d311d2cee66613afbc,92,92,"New York, NY",1,69.38,Emmett's,40.727498317692195,-74.00272417026547,1667,Pizza Place
51476ad2c84cea9d0188385b,97,97,"New York, NY",1,69.38,The Musket Room,40.72401307611102,-73.99374127436566,1628,Restaurant
45a7dc66f964a52019411fe3,92,92,"New York, NY",1,69.38,12 Chairs,40.72768041318,-74.00261614432705,1688,Middle Eastern Restaurant
54da9741498e0fc0fc4c5dd0,98,98,"New York, NY",1,69.38,La Contenta,40.718757,-73.987032,1736,Mexican Restaurant
555e7399498eccd4b34fe416,99,99,"New York, NY",1,69.38,DomoDomo,40.72800724280729,-74.00168319799626,1739,Sushi Restaurant
3fd66200f964a52023e61ee3,100,100,"New York, NY",1,69.38,Pepe Rosso To Go,40.727226,-74.001595,1656,Italian Restaurant
504b2a9ee4b006c435a465d3,101,101,"New York, NY",1,69.38,Carbone,40.72790327156426,-74.00013635911864,1760,Italian Restaurant
5c3fa558625a66002ce432aa,83,83,"New York, NY",1,69.38,Sauce Pizzeria,40.720368,-73.98883,1680,Pizza Place
589c7ca37b43b441e3ac3ef8,99,99,"New York, NY",1,69.38,Banter,40.7279592919172,-74.00120508994551,1743,Café
556b8dc2498eb674c015c301,83,83,"New York, NY",1,69.38,Wildair,40.72000061250043,-73.98923714960337,1630,French Restaurant
51278a09e4b0b624edbc914c,92,92,"New York, NY",1,69.38,Charlie Bird,40.727802,-74.00285,1699,Italian Restaurant
3fd66200f964a520dbe91ee3,101,101,"New York, NY",1,69.38,Lupa,40.72757667367626,-74.00009498834322,1726,Italian Restaurant
546baf30498edfac406853ee,102,102,"New York, NY",1,69.38,Momofuku Ko,40.7247271079246,-73.9915926691146,1806,New American Restaurant
4b0ddac5f964a520645123e3,103,103,"New York, NY",1,69.38,Emilio's Ballato,40.72482135181598,-73.9945343878065,1658,Italian Restaurant
3fd66200f964a5200eea1ee3,101,101,"New York, NY",1,69.38,Tomoe Sushi,40.727743080016886,-74.0002670334584,1740,Sushi Restaurant
57c169e3498e784947e307aa,104,104,"New York, NY",1,69.38,Fish Cheeks,40.725861003633504,-73.99253343981425,1852,Thai Restaurant
556f4ef2498ee60139b28c72,105,105,"New York, NY",1,69.38,Dante NYC,40.728847021360245,-74.00162166908986,1832,Italian Restaurant
4af83ea9f964a5209a0b22e3,105,105,"New York, NY",1,69.38,Mermaid Oyster Bar,40.72875734083963,-74.00166557237621,1821,Seafood Restaurant
553e9f0c498ee150ff0fb0a1,106,106,"New York, NY",1,69.38,Insomnia Cookies,40.72120722693385,-73.98869021932823,1740,Bakery
5455bb2c498ed7a6b8c639e4,102,102,"New York, NY",1,69.38,Bowery Meat Company,40.7245665,-73.9918409,1779,Steakhouse
583c7fa58cfe547612b47b93,107,107,"New York, NY",1,69.38,Westville DUMBO,40.70202078928088,-73.98959649143549,1827,American Restaurant
4edd814246907c1b465edd02,83,83,"New York, NY",1,69.38,Wolfnights,40.7200881893585,-73.9883923207096,1697,Sandwich Place
5b380f649deb7d00399fdf9d,108,108,"New York, NY",1,69.38,Kings County Imperial,40.71781670552335,-73.98556881621373,1815,Chinese Restaurant
536da20a498e8a08809d145a,83,83,"New York, NY",1,69.38,Essex Taqueria,40.7197418,-73.9877989,1723,Mexican Restaurant
530fd80111d2a2ac65390a18,109,109,"New York, NY",1,69.38,Gato,40.7255277558998,-73.99506116064295,1698,Mediterranean Restaurant
54c3198d498eb66c4d02fd9e,99,99,"New York, NY",1,69.38,Song' e Napule Pizzeria,40.728044,-74.001814,1741,Italian Restaurant
5070d27ae4b0513ffd4ddfe7,83,83,"New York, NY",1,69.38,Trapizzino,40.72038960614917,-73.98897171020508,1671,Italian Restaurant
3fd66200f964a5201ce61ee3,104,104,"New York, NY",1,69.38,Il Buco,40.725997743711446,-73.99275408899226,1853,Italian Restaurant
5e61a124f3bac00008ea048e,106,106,"New York, NY",1,69.38,Saigon Social,40.72148895263672,-73.98821258544922,1790,Vietnamese Restaurant
593332f9123a1963f539daa0,110,110,"New York, NY",1,69.38,Emily West Village,40.729337024893994,-74.00372444988442,1858,Pizza Place
5303f306498ebbca8f7e1158,111,111,"New York, NY",1,69.38,Le French Diner,40.722113618193,-73.98813029025752,1835,French Restaurant
5644c0cf498eda8d003cfa4b,112,112,"New York, NY",1,69.38,Court Street Grocers,40.728806,-73.998471,1899,Sandwich Place
5a1e961c1987ec47beed877d,102,102,"New York, NY",1,69.38,Baar Baar,40.724533801523286,-73.99162419418478,1789,Indian Restaurant
59ef714242d8c27c6dc8ef5e,113,113,"New York, NY",1,69.38,Ginger & Lemongrass,40.7192892263212,-73.98563016493539,1868,Vietnamese Restaurant
5e5454fd0906ab000b3f9b53,114,114,"New York, NY",1,69.38,Levain Bakery,40.72614,-73.9947,1772,Bakery
5c44c91e75eee4002c0a4ca9,92,92,"New York, NY",1,69.38,Niche Niche,40.7276881399793,-74.00260228686538,1690,Theme Restaurant
537b5a29498ec121cf9fa1f4,115,115,"New York, NY",1,69.38,Sweet Chick,40.72176401281848,-73.98748035440444,1859,Southern / Soul Food Restaurant
57be30ebcd105281e9f2111d,104,104,"New York, NY",1,69.38,Bessou,40.72531504602649,-73.99257126725936,1802,Japanese Restaurant
4d86c784af642c0f4f8d0fb1,116,116,"New York, NY",1,69.38,Souvlaki GR,40.721114,-73.987174,1843,Greek Restaurant
4acbe67af964a52044c820e3,117,117,"New York, NY",1,69.38,Katz's Delicatessen,40.722312,-73.987362,1901,Sandwich Place
5d6ee29a51bb4000088e5d9e,118,118,"New York, NY",1,69.38,Jajaja Plantas Mexicana,40.729885,-74.004617,1913,Vegetarian / Vegan Restaurant
53e02d67498e78c091589343,119,119,"New York, NY",1,69.38,Balvanera,40.720547,-73.985399,1945,Argentinian Restaurant
